# Generated by LORRAX 0.1.0 at 2026-05-06 12:05:48 UTC
  0.000000000  0.000000000  0.000000000     150
       1      83   -3.464314643-5932.184939368
       1      84   -3.464313768-5932.184846773
       1      85   -0.551207860 -866.453471994
       1      86   -0.551207721 -866.453502903
       1      87   -0.059989186  -96.576250251
       1      88   -0.059981775  -96.577144278
       1      89    0.284077090  109.888390203
       1      90    0.284084628  109.888052521
       1      91    0.443558813    3.568611210
       1      92    0.443563424    3.555371180
       1      93    0.473432035 -246.771181663
       1      94    0.473436085 -246.783827502
       1      95    0.691385806 -120.739840438
       1      96    0.691386563 -120.739462463
       1      97    1.190695143 -406.586248106
       1      98    1.190697704 -406.587199125
       1      99    1.242016609 -309.703733852
       1     100    1.242018662 -309.705216826
       1     101    1.349200752 -422.717420043
       1     102    1.349201258 -422.717001266
       1     103    1.558748655 -208.241699346
       1     104    1.558749433 -208.242330383
       1     105    1.784586631 -430.398731550
       1     106    1.784587190 -430.399350524
       1     107    2.078798431 -183.106726677
       1     108    2.078799463 -183.105909212
       1     109    2.169720427  -71.511849576
       1     110    2.169722208  -71.510957591
       1     111    2.326436091 -335.465884358
       1     112    2.326437306 -335.467175982
       1     113    2.381091560 -294.347745595
       1     114    2.381092967 -294.347690443
       1     115    2.611335110 -511.481520776
       1     116    2.611335935 -511.481834105
       1     117    2.829458212   -9.415395303
       1     118    2.829468117   -9.416998685
       1     119    2.841812079 -213.290566631
       1     120    2.841821464 -213.290476848
       1     121    3.222812284 -426.736878537
       1     122    3.222814849 -426.743326915
       1     123    3.253777686  -16.495316599
       1     124    3.253779424  -16.502500624
       1     125    3.293805721  -77.976368341
       1     126    3.293806401  -77.974403532
       1     127    3.397369987   11.356648205
       1     128    3.397371760   11.353878012
       1     129    3.503433629   38.921665094
       1     130    3.503434923   38.920945768
       1     131    3.944727265  388.981794484
       1     132    3.944729380  388.981069195
       1     133    3.994613739  298.423412006
       1     134    3.994614975  298.423151348
       1     135    4.068162144 -486.495266404
       1     136    4.068164250 -486.496731493
       1     137    4.157560578   48.183037235
       1     138    4.157560633   48.183352010
       1     139    4.444228074   -3.181766366
       1     140    4.444229058   -3.181225675
       1     141    4.592447967 -464.776752684
       1     142    4.592450677 -464.777261297
       1     143    4.840159832  -51.058160608
       1     144    4.840163389  -51.059429018
       1     145    5.388342783 -101.075372755
       1     146    5.388344437 -101.074970232
       1     147    5.557712166  -11.111641603
       1     148    5.557713172  -11.110603452
       1     149    5.692864945  256.181248041
       1     150    5.692866583  256.182774680
  0.000000000 -0.500000000  0.000000000     150
       1       1  -76.713412828-6125.266203565
       1       2  -76.713412828-6125.266203565
       1       3  -76.713333266-6438.042871982
       1       4  -76.713333266-6438.042871982
       1       5  -48.766711086-15720.096026619
       1       6  -48.766711086-15720.096026621
       1       7  -48.766197304-15847.887819313
       1       8  -48.766197304-15847.887819313
       1       9  -47.745175838-2926.425187469
       1      10  -47.745175838-2926.425187470
       1      11  -47.744110900-2949.439034557
       1      12  -47.744110900-2949.439034556
       1      13  -47.732485131-7957.485119950
       1      14  -47.732485131-7957.485119952
       1      15  -47.732378529-8249.109393066
       1      16  -47.732378529-8249.109393064
       1      17  -18.069573375 1077.000768892
       1      18  -18.069573375 1077.000768890
       1      19  -17.857624753   -2.050774998
       1      20  -17.857624753   -2.050774997
       1      21  -17.516726321 1023.952958192
       1      22  -17.516726321 1023.952958193
       1      23  -17.513262386 1296.485805202
       1      24  -17.513262386 1296.485805203
       1      25  -17.449875881  134.616391655
       1      26  -17.449875881  134.616391655
       1      27  -17.363851381 1235.493663483
       1      28  -17.363851381 1235.493663482
       1      29   -9.981747325 -396.671839018
       1      30   -9.981747325 -396.671839016
       1      31   -9.380381424 1475.517349818
       1      32   -9.380381424 1475.517349841
       1      33   -9.286710949  291.222850126
       1      34   -9.286710949  291.222850133
       1      35   -8.897792846  -20.892954661
       1      36   -8.897792846  -20.892954666
       1      37   -8.885969557  697.799759039
       1      38   -8.885969557  697.799759043
       1      39   -8.479578107 -175.625652118
       1      40   -8.479578107 -175.625652132
       1      41   -8.262968053 -208.848519737
       1      42   -8.262968053 -208.848519741
       1      43   -8.040329174 -711.372254557
       1      44   -8.040329174 -711.372254567
       1      45   -7.802062700-1600.311208593
       1      46   -7.802062700-1600.311208598
       1      47   -7.796038317  191.788951194
       1      48   -7.796038317  191.788951187
       1      49   -7.454372290 -895.604814025
       1      50   -7.454372290 -895.604814041
       1      51   -7.428460295   63.058107153
